Transportation,Transportation,Transportation,Transportation,Transportation,Transportation,Transportation,Transportation,Transportation,Transportation,Transportation,Transportation,Transportation,Transportation
travel_time_average,transportation_home_rate,transportation_car_alone_rate,transportation_walk_rate,transportation_carpool_rate,transportation_motorcycle_rate,transportation_bicycle_rate,transportation_public_rate,travel_time_less_than_10_rate,travel_time_10_19_rate,travel_time_20_29_rate,travel_time_30_39_rate,travel_time_40_59_rate,travel_time_60_89_rate
39,0.061206897,0.575,0.044827586,0.118965517,0,0,0.2,0.039485767,0.1184573,0.237832874,0.258034894,0.131313131,0.130394858
29,0.01025641,0.495384615,0.062564103,0.171282051,0,0,0.260512821,0.012435233,0.316062176,0.120207254,0.245595855,0.225906736,0.065284974
37,0.056105611,0.553135314,0.015841584,0.118811881,0,0,0.235643564,0.018181818,0.197202797,0.146153846,0.230769231,0.220979021,0.126573427
34,0,0.461598746,0.058777429,0.156739812,0,0,0.300940439,0.118338558,0.105799373,0.170846395,0.285266458,0.137147335,0.10815047
31,0.069135802,0.533333333,0.064197531,0.095061728,0,0.022222222,0.216049383,0.122015915,0.114058355,0.189655172,0.188328912,0.307692308,0.071618037
27,0.087235996,0.543617998,0.068870523,0.127640037,0.01010101,0.023875115,0.13865932,0.09054326,0.269617706,0.190140845,0.162977867,0.258551308,0.020120724
32,0.072312084,0.311132255,0.054234063,0.13510942,0,0,0.427212179,0.077948718,0.188717949,0.256410256,0.167179487,0.161025641,0.098461538
33,0.021766965,0.651088348,0.02240717,0.065941101,0,0.025608195,0.207426376,0.077225131,0.155759162,0.173429319,0.245418848,0.196335079,0.123691099
36,0.056096165,0.51974814,0.003434459,0.003434459,0,0,0.389811105,0.030321407,0.215888417,0.117647059,0.325045482,0.200121286,0.015160703
35,0.014297386,0.745915033,0.050245098,0.066176471,0,0,0.120915033,0.042271032,0.212598425,0.248238707,0.137173643,0.16079569,0.150435143
31,0.027161438,0.599464422,0.039403213,0.0489671,0,0,0.285003826,0.055053087,0.194651986,0.133700354,0.280770743,0.231222965,0.092803775
34,0.043526786,0.428571429,0.053571429,0.010044643,0,0,0.464285714,0.017502917,0.095682614,0.280046674,0.222870478,0.235705951,0.137689615
40,0.032150776,0.475055432,0.049889135,0.058203991,0,0,0.384700665,0.05441008,0.074455899,0.109965636,0.311569301,0.194730813,0.21534937
44,0.055513308,0.501140684,0.042585551,0.093536122,0,0,0.274524715,0.020128824,0.154991948,0.124798712,0.198872786,0.247181965,0.152173913
37,0.057623049,0.397358944,0.020408163,0.031212485,0,0,0.493397359,0.008917197,0.043312102,0.187261146,0.356687898,0.240764331,0.143949045
28,0.063513514,0.587837838,0.052702703,0.055405405,0,0,0.240540541,0.064935065,0.29004329,0.181818182,0.303030303,0.067821068,0.018759019
29,0.053978159,0.55226209,0.058970359,0.08049922,0,0.015288612,0.231201248,0.089709763,0.251649077,0.241754617,0.244063325,0.103562005,0.029353562
31,0.017761989,0.737122558,0.022202487,0.079040853,0,0,0.126998224,0.090415913,0.087703436,0.273960217,0.264014467,0.188969259,0.072332731
31,0.023148148,0.467592593,0.068518519,0.143518519,0,0.013888889,0.27962963,0.058767773,0.127962085,0.184834123,0.336492891,0.226540284,0.056872038
31,0.057562077,0.653498871,0.008465011,0.086343115,0.028781038,0.003386005,0.161963883,0.041916168,0.162874251,0.286227545,0.273652695,0.140718563,0.061676647
28,0.029624753,0.60236998,0.021724819,0.115865701,0,0.008558262,0.202106649,0.063093623,0.223880597,0.246268657,0.248303935,0.168249661,0.024423338
30,0.030464585,0.722010663,0.027418126,0.057121097,0,0.020563595,0.130236101,0.060487038,0.190887667,0.289866457,0.14375491,0.256087981,0.051846033
33,0.046990496,0.647307286,0.045406547,0.078141499,0,0.012671595,0.155755016,0.079778393,0.150138504,0.20166205,0.186149584,0.258725762,0.094736842
29,0.009452412,0.622229465,0.056714472,0.113428944,0,0.001303781,0.196870926,0.038828562,0.140835801,0.254689042,0.255018098,0.278051991,0.02698256
35,0.041171813,0.631828979,0.062549485,0.019794141,0,0,0.237529691,0.075970273,0.14863749,0.12716763,0.293971924,0.229562345,0.070189926
33,0.026698076,0.712210444,0.023164507,0.035728308,0.014134276,0.005889282,0.166077739,0.049616781,0.140379185,0.246873739,0.302944736,0.150867285,0.087938685
43,0.039020929,0.563320326,0.022703086,0.148279532,0,0,0.226676126,0.034699151,0.144702842,0.147655962,0.195644149,0.209302326,0.148763381
28,0.030526669,0.702448843,0.017108353,0.097282791,0,0.003019121,0.149614223,0.086851211,0.235986159,0.168512111,0.266782007,0.177854671,0.05017301
30,0.020993137,0.703270085,0.039160275,0.022607994,0,0,0.195801373,0.097319588,0.164123711,0.28371134,0.256082474,0.049072165,0.115463918
29,0.005934718,0.685459941,0.035608309,0.037091988,0,0.005934718,0.185459941,0.065671642,0.194029851,0.225373134,0.246268657,0.179104478,0.07761194
37,0.008684035,0.579826319,0.05744823,0.068136273,0,0,0.285905144,0.038409704,0.167115903,0.180592992,0.237196765,0.203504043,0.10916442
26,0.007445323,0.819450907,0.004653327,0.140995812,0,0.004187994,0.012563983,0.134552274,0.446319737,0.160337553,0.091420534,0.09798406,0.026722925
21,0.036414566,0.855462185,0.005042017,0.079551821,0,0,0.023529412,0.14244186,0.443023256,0.216860465,0.086627907,0.040697674,0.052325581
27,0.007058824,0.770588235,0.025882353,0.067058824,0,0,0.085882353,0.132701422,0.244075829,0.251184834,0.112559242,0.165876777,0.063981043
21,0,0.879105839,0.025547445,0.080291971,0,0,0.005930657,0.137773723,0.380474453,0.253649635,0.070711679,0.102645985,0.04790146
18,0.041666667,0.855113636,0,0.095643939,0,0,0,0.131422925,0.449604743,0.253952569,0.080039526,0.070158103,0.014822134
28,0.019989195,0.568881686,0.074554295,0.234467855,0,0,0.084278768,0.094818082,0.286108049,0.186328556,0.171444322,0.175303197,0.053472988
28,0.009077156,0.695410993,0.0297529,0.184568835,0,0,0.063540091,0.05394402,0.307888041,0.271246819,0.13740458,0.133842239,0.045292621
31,0.017359525,0.597076291,0.053905893,0.230698949,0,0,0.058931019,0.10181311,0.232914923,0.263133426,0.135285914,0.124128312,0.09530451
28,0.017429194,0.587690632,0.068627451,0.267973856,0,0,0,0.110864745,0.271064302,0.223392461,0.179600887,0.081485588,0.087028825
29,0.04040404,0.771464646,0.016098485,0.105429293,0,0,0.049242424,0.131578947,0.272039474,0.184868421,0.18125,0.109210526,0.057894737
23,0.014190317,0.893989983,0.011686144,0.054674457,0,0.00375626,0.002921536,0.118543607,0.32938188,0.270956816,0.120237087,0.084250635,0.068585944
27,0.036109774,0.896485315,0.003851709,0.036109774,0,0,0.024073182,0.046453546,0.276723277,0.266733267,0.220779221,0.133366633,0.034965035
27,0.030603805,0.88144472,0,0.049352082,0,0,0.023986766,0.08105802,0.356370876,0.206769056,0.175767918,0.085608646,0.059442548
25,0.042684639,0.911822522,0,0.033979219,0,0,0.00870542,0.125843356,0.174831329,0.310648284,0.227339396,0.113523027,0.029334116
21,0.02332696,0.905544933,0,0.035946463,0,0,0.022562141,0.13155834,0.391934221,0.270555991,0.05403289,0.111198121,0.029365701
25,0.000475059,0.893111639,0,0.063657957,0,0,0.021377672,0.086977186,0.29039924,0.281844106,0.134980989,0.128326996,0.067015209
21,0.030234657,0.86101083,0,0.064079422,0.003610108,0.018501805,0.014891697,0.112145184,0.393206142,0.214053048,0.177291764,0.073987901,0.021870638
20,0.026525199,0.89095196,0,0.033303861,0,0.009431182,0.027704097,0.057523464,0.564032698,0.208598244,0.089918256,0.036027853,0.043899485
22,0,0.904336735,0,0.075255102,0,0,0.020408163,0.097576531,0.402423469,0.264668367,0.081632653,0.088010204,0.065688776
27,0.061102362,0.782677165,0.018897638,0.073700787,0,0.005669291,0.052598425,0.08788997,0.31465951,0.270714525,0.135524992,0.093592754,0.069104327
24,0.037542662,0.863481229,0.004692833,0.06996587,0.00383959,0,0.020477816,0.082446809,0.333333333,0.316932624,0.108599291,0.108156028,0.039893617
18,0.008322148,0.898791946,0.004295302,0.088322148,0,0,0.000268456,0.090146183,0.436383324,0.348402815,0.096372496,0.02571738,0
18,0.031432749,0.907894737,0,0.060672515,0,0,0,0.16754717,0.438490566,0.238490566,0.111698113,0.02490566,0.015849057
19,0.05952381,0.521645022,0.286255411,0.114718615,0,0,0.005952381,0.330840046,0.263521289,0.196202532,0.082278481,0.086881473,0.030494822
23,0.021781625,0.870148003,0.01396258,0.072326166,0.005026529,0.004468026,0.003630271,0.107336569,0.333999429,0.246645732,0.161290323,0.09934342,0.038252926
28,0.0119985,0.865766779,0.010498688,0.101612298,0,0.005624297,0.004499438,0.048197343,0.251612903,0.34573055,0.210626186,0.088425047,0.012523719
29,0.031096563,0.881751227,0.006546645,0.080196399,0,0,0.000409165,0.032094595,0.211993243,0.271114865,0.216638514,0.169341216,0.091216216
24,0.02545156,0.863711002,0,0.077175698,0,0,0.011494253,0.180286436,0.235046335,0.219882056,0.193765796,0.126368997,0.027801179
26,0.071672355,0.852483883,0.007963595,0.04778157,0,0,0.006825939,0.091503268,0.282679739,0.267156863,0.180964052,0.119281046,0.029820261
30,0.010772834,0.832318501,0.076814988,0.059484778,0.004215457,0,0.011709602,0.195549242,0.085700758,0.141098485,0.268939394,0.234375,0.043560606
29,0.037888686,0.888424353,0,0.069767442,0,0,0.003919519,0.088267246,0.156708311,0.263986964,0.225420967,0.215100489,0.036393265
34,0.05730897,0.866694352,0.010797342,0.054817276,0.004983389,0,0.005398671,0.048898678,0.161674009,0.148898678,0.310132159,0.265638767,0.040969163
27,0.017394822,0.908980583,0.022653722,0.046521036,0,0,0,0.096747633,0.176204199,0.432276657,0.139563606,0.055578427,0.048991354
31,0.040804258,0.8867534,0,0.050266115,0,0,0.010348906,0.034833539,0.127003699,0.308569667,0.261097411,0.183415536,0.054254007
27,0.010140845,0.71943662,0.004507042,0.203380282,0,0,0.062535211,0.043255549,0.3187251,0.317586796,0.178713717,0.06374502,0.038133182
26,0.092115239,0.811220622,0,0.056103108,0,0,0,0.155741127,0.427139875,0.18914405,0.13611691,0.025469729,0.013778706
21,0.005813953,0.802810078,0.014534884,0.106104651,0,0.016957364,0.042635659,0.124269006,0.350877193,0.268518519,0.159356725,0.063352827,0.022904483
18,0.039500338,0.850101283,0.039500338,0.047265361,0.003376097,0.009790682,0.010465901,0.217223199,0.324780316,0.24745167,0.160984183,0.031634446,0.013005272
18,0.060377358,0.74591195,0.023060797,0.111530398,0,0.006708595,0.046121593,0.176260598,0.369924141,0.294065149,0.098616689,0.040160643,0.013386881
21,0.02862254,0.822642474,0.009711219,0.095067723,0,0,0.036289292,0.126545646,0.359379111,0.237305972,0.186266772,0.024993423,0.050249934
27,0.083875633,0.561822126,0,0.199566161,0,0.041214751,0.11352133,0.149960537,0.27308603,0.230465667,0.1925809,0.070244672,0.020520916
19,0.040885041,0.906445406,0.008658009,0.030543531,0,0,0.004569505,0.16223671,0.295135406,0.366850552,0.134152457,0.022066199,0.011033099
24,0.013468013,0.879124579,0.01043771,0.089225589,0,0,0.002693603,0.062457338,0.324232082,0.301023891,0.144709898,0.13105802,0.024232082
24,0.009506205,0.84103512,0.006073409,0.058093478,0.005809348,0,0.031951413,0.127432685,0.35057318,0.19941349,0.172753932,0.09277526,0.036790189
24,0.021177686,0.833677686,0.008264463,0.080061983,0,0,0.029442149,0.080211082,0.334036939,0.226385224,0.259630607,0.058575198,0.021635884
25,0.035358406,0.837351334,0.004178721,0.102539376,0,0,0,0.08263912,0.320226591,0.304898367,0.184605132,0.051316228,0.016661113
21,0.018532819,0.891505792,0.006949807,0.077606178,0,0,0.005405405,0.107789142,0.287175452,0.343823761,0.204563336,0.036585366,0.01140834
23,0.053975007,0.889657006,0,0.035628822,0,0,0.017282638,0.091062395,0.353569421,0.212478921,0.149241147,0.170601461,0.019392917
22,0.042538825,0.911546253,0,0.03612424,0,0,0.009790682,0.049365303,0.354019746,0.34696756,0.184414669,0.043723554,0.009167842
22,0.03648863,0.749338974,0.024325754,0.156530936,0,0,0.028556319,0.077936334,0.428649835,0.195938529,0.200878156,0.040065862,0.025246981
21,0.009190527,0.894662425,0,0.071049841,0,0,0.025097207,0.019978594,0.352122726,0.417766679,0.161612558,0.022119158,0.026400285
24,0.00405515,0.719383617,0.026358475,0.126115166,0,0.007704785,0.068937551,0.076140065,0.364006515,0.223127036,0.186482085,0.086319218,0.054560261
23,0.032921811,0.874810483,0.013212042,0.067359757,0,0,0.011695906,0.068980963,0.36237402,0.286450168,0.163269877,0.096080627,0.019036954
26,0.025947282,0.831136738,0.014827018,0.080724876,0.002883031,0.018121911,0.021416804,0.066384778,0.326849894,0.236786469,0.177589852,0.120084567,0.034672304
27,0.044345898,0.84368071,0,0.080931264,0.020509978,0,0.010532151,0.106728538,0.294083527,0.24187935,0.214037123,0.066705336,0.04350348
28,0.009669211,0.736386768,0.013231552,0.183206107,0,0,0.057506361,0.056012333,0.352004111,0.180883864,0.248715313,0.08016444,0.041623844
25,0.013148283,0.892622352,0.01339177,0.078402727,0,0,0,0.062176166,0.292129287,0.256106588,0.245003701,0.091537133,0.037996546
33,0.00522466,0.855799373,0.047021944,0.065830721,0,0,0.026123302,0.111344538,0.297268908,0.150210084,0.24894958,0.118697479,0
21,0.065079955,0.770174786,0.013759762,0.143919673,0,0,0,0.142800318,0.322593477,0.273667462,0.151551313,0.087907717,0.021479714
21,0.005090498,0.799773756,0.049208145,0.110294118,0.013574661,0.022058824,0,0.158044343,0.324047754,0.243888573,0.163160887,0.066515065,0.028425242
22,0.037424326,0.79361585,0.00495322,0.154375344,0,0,0.000550358,0.138650658,0.282161235,0.341337907,0.129788451,0.073756432,0.026014866
23,0.016934307,0.80729927,0.041167883,0.089635036,0.00729927,0,0.019854015,0.098307098,0.307989308,0.274131274,0.197505198,0.096228096,0.012177012
23,0.013961606,0.88248982,0,0.088423502,0,0,0.015125073,0.051917404,0.332743363,0.27020649,0.257817109,0.053097345,0.02300885
24,0.04067424,0.837303041,0.010626603,0.084646391,0,0,0.007328692,0.076776165,0.339954163,0.302139037,0.203208556,0.044690604,0.006493506
29,0.066024268,0.871520343,0,0.053533191,0,0,0,0.061902942,0.171952618,0.308368361,0.251050822,0.1467329,0.037065342
29,0.050815558,0.899623588,0,0.034504391,0,0,0.006273526,0.072703239,0.222075347,0.265036352,0.290812954,0.089226702,0.013218771
33,0.133056133,0.759182259,0.005890506,0.077962578,0,0,0,0.069944045,0.263389289,0.195443645,0.230215827,0.0931255,0.089928058
33,0.064290963,0.844048494,0,0.068515797,0.017817781,0.002755327,0,0.048488418,0.205143306,0.309383589,0.214958775,0.134275618,0.034550452
36,0.073151125,0.865755627,0,0.042604502,0,0,0.012057878,0.019947962,0.131830009,0.254119688,0.208152645,0.236773634,0.110147441
27,0.00872093,0.80620155,0.003229974,0.169250646,0.004844961,0,0.000645995,0.101010101,0.327142392,0.211469534,0.196155099,0.101987618,0.032909743
30,0.021894549,0.883378016,0,0.062109026,0,0,0.021447721,0.030150754,0.221562357,0.274097762,0.232983097,0.135678392,0.093650069
25,0.040047114,0.679623086,0,0.160188457,0,0,0.120141343,0.073619632,0.312883436,0.287116564,0.165644172,0.072392638,0.082208589
20,0.019337017,0.780110497,0.008287293,0.14640884,0,0,0.045856354,0.182535211,0.354366197,0.251830986,0.118309859,0.06084507,0.032112676
23,0.006424792,0.700680272,0.016628874,0.220710506,0,0,0.021164021,0.122099658,0.33282617,0.241917079,0.14986687,0.085203499,0.063141879
25,0.045048701,0.770698052,0.023133117,0.12987013,0.002840909,0,0.024350649,0.071823204,0.305567361,0.293667658,0.194645134,0.096047599,0.012324692
33,0.022099448,0.872138911,0.029202841,0.056037885,0.004735596,0,0.01578532,0.079903148,0.104923325,0.14527845,0.328490718,0.291364003,0.037933818
27,0.041873669,0.667139815,0,0.113555713,0,0,0.168914123,0.067407407,0.380740741,0.225925926,0.098518519,0.085925926,0.091111111
23,0.021195652,0.65,0.0125,0.235869565,0,0.011956522,0.053804348,0.095502499,0.420322043,0.11993337,0.2476402,0.049416991,0.059966685
26,0.046133683,0.810484928,0,0.125819135,0,0,0,0.068150591,0.274525969,0.342401759,0.167078868,0.111019511,0.012915636
30,0.035714286,0.754043127,0,0.185983827,0,0,0.002021563,0.07966457,0.181691125,0.348008386,0.20055905,0.13137666,0.01048218
26,0.015513126,0.860381862,0.03221957,0.062450278,0,0.004375497,0.013126492,0.111919192,0.272323232,0.19959596,0.216969697,0.174545455,0.007676768
26,0,0.87366167,0,0.115631692,0,0,0,0.100642398,0.188436831,0.361884368,0.211991435,0.102783726,0.023554604
26,0.051243781,0.868656716,0,0.073134328,0,0,0.006965174,0.020975354,0.259045621,0.334032512,0.224436287,0.0844258,0.0681699
25,0.005780347,0.786127168,0.017919075,0.171098266,0.007514451,0.007514451,0.004046243,0.036046512,0.222674419,0.293023256,0.350581395,0.080813953,0.011046512
26,0.012661955,0.797114252,0,0.159010601,0.01590106,0,0.015312132,0.082612586,0.271995228,0.356099016,0.185505517,0.063823442,0.006263048
36,0.078534031,0.678534031,0.038743455,0.167539267,0,0,0.012565445,0.076704545,0.109090909,0.230113636,0.203977273,0.243181818,0.072159091
17,0.0261959,0.707289294,0.082004556,0.0523918,0,0.0523918,0.066059226,0.238596491,0.348538012,0.285380117,0.074853801,0.025730994,0.026900585
20,0.006783493,0.855285472,0,0.099491238,0,0,0.02996043,0.176437109,0.362549801,0.251565168,0.140580535,0.007968127,0.048377917
27,0.003242542,0.699740597,0.050583658,0.159533074,0,0,0.08690013,0.106050748,0.249837345,0.38451529,0.111906311,0.084580351,0.006506181
23,0.033333333,0.65530303,0.031060606,0.172727273,0,0,0.107575758,0.138714734,0.292319749,0.206112853,0.268025078,0.028213166,0.05015674
28,0.031790998,0.715454832,0.004091911,0.161473088,0,0,0.087189172,0.081274382,0.331924577,0.231469441,0.171976593,0.098829649,0.037061118
23,0.016578749,0.728711379,0,0.204596835,0,0,0.050113037,0.088505747,0.311494253,0.327969349,0.17816092,0.062068966,0.009578544
27,0.030396703,0.682637816,0.04070067,0.180319423,0,0,0.061308604,0.148246546,0.222104145,0.190223167,0.17162593,0.155154091,0.098299681
25,0.006843456,0.793413174,0.000427716,0.141146279,0,0,0.052181352,0.100344531,0.324720069,0.348406546,0.134366925,0.027562446,0.033591731
21,0.038478549,0.709862893,0.014595312,0.17072092,0,0.007076515,0.059265812,0.069457222,0.490340386,0.24149034,0.104875805,0.066697332,0.017479301
26,0.020031629,0.661570901,0.039008962,0.180811808,0,0,0.0985767,0.121032813,0.307154384,0.181818182,0.26035503,0.055944056,0.033351264
21,0.027620841,0.656622724,0.014438167,0.23477715,0,0,0.056497175,0.183989671,0.364105875,0.263395739,0.100710136,0.021304067,0.039380245
29,0.005422993,0.658893709,0.004880694,0.229934924,0,0,0.086225597,0.050163577,0.235550709,0.257906216,0.23827699,0.142311887,0.009814613
22,0,0.76460177,0.005309735,0.187610619,0,0,0.035988201,0.081415929,0.467256637,0.202359882,0.110914454,0.065486726,0.054277286
23,0.01541555,0.792225201,0.025469169,0.133378016,0,0,0.028150134,0.096664398,0.287950987,0.260721579,0.217154527,0.074880871,0.062627638
24,0.040046207,0.639584136,0.020023104,0.211012707,0,0,0.089333847,0.115924589,0.25511432,0.293622142,0.170076213,0.108704372,0.050942639
25,0.012118492,0.792639138,0.025583483,0.141831239,0,0,0.027827648,0.159927306,0.288050886,0.305770104,0.12812358,0.023625625,0.050431622
26,0,0.722358722,0.037674038,0.206388206,0,0,0.028665029,0.136363636,0.257166257,0.233824734,0.218673219,0.067977068,0.040540541
27,0.005608974,0.739583333,0.013621795,0.22275641,0,0,0.018429487,0.130539887,0.275584206,0.181305399,0.173247381,0.14987913,0.053182917
21,0.024042743,0.768477293,0.008014248,0.154942119,0,0,0.02760463,0.074817518,0.395985401,0.268248175,0.171532847,0.080291971,0.004562044
26,0.039594241,0.670811518,0.008507853,0.209096859,0.004581152,0,0.067408377,0.080408859,0.267802385,0.213287905,0.236797274,0.146507666,0.041567291
25,0.004211208,0.821185617,0.003887269,0.120505345,0,0,0.05021056,0.17338972,0.287247885,0.164281067,0.202667534,0.108002602,0.028952505
34,0.065784769,0.740078656,0,0.15516625,0,0,0.011440829,0.050899349,0.148105626,0.144278607,0.270952928,0.237657865,0.130118638
24,0.013016845,0.818529862,0.004594181,0.108728943,0,0,0.055130168,0.043444531,0.432117921,0.277734678,0.114817688,0.057408844,0.062063615
26,0.019399538,0.652655889,0.028637413,0.194919169,0,0.00369515,0.063279446,0.084785681,0.345737164,0.267074894,0.144606689,0.038153556,0.06358926
25,0.023474178,0.761502347,0.011267606,0.153051643,0,0,0.037558685,0.058653846,0.450961538,0.244230769,0.1375,0.056730769,0
23,0.041551247,0.798245614,0.022160665,0.10757156,0,0,0.023084026,0.071290944,0.356454721,0.3477842,0.11416185,0.057803468,0.045761079
21,0.071345029,0.6,0.093567251,0.125146199,0,0.030409357,0.065497076,0.098236776,0.345088161,0.366498741,0.084382872,0.084382872,0.008816121
25,0.021855486,0.853702052,0.008920607,0.111507583,0,0,0,0.017327861,0.317373461,0.268581851,0.239854081,0.12995896,0.022343821
26,0.002176279,0.719260065,0.022306855,0.240478781,0.01577802,0,0,0.065976009,0.174482007,0.353326063,0.240458015,0.118320611,0.047437296
27,0.028022418,0.722978383,0.01521217,0.193755004,0,0,0.022417934,0.075782537,0.197693575,0.266062603,0.240527183,0.172981878,0.038714992
27,0.018214936,0.808136005,0.00941105,0.13904068,0,0,0.025197328,0.08750773,0.230983302,0.249536178,0.218614719,0.162028448,0.029684601
29,0.020330368,0.68043202,0,0.264930114,0,0,0.034307497,0.050583658,0.324254215,0.226329442,0.118677043,0.186770428,0.042153048
21,0.027457441,0.77210324,0.052718287,0.1394838,0,0,0.008237232,0.097684924,0.404856014,0.306041784,0.116318464,0.027667984,0.04743083
24,0.033644331,0.868532655,0.022618038,0.071529545,0,0,0.003675431,0.158279696,0.391164424,0.146576946,0.185781159,0.088355764,0
24,0.035523979,0.815630551,0.020603908,0.089165187,0.003552398,0,0.008170515,0.042725599,0.254143646,0.403683241,0.191160221,0.089871087,0.015469613
20,0.057575758,0.786363636,0.018181818,0.096969697,0,0.006060606,0.034848485,0.225080386,0.286173633,0.337620579,0.08681672,0.017684887,0.009646302
15,0.054670529,0.679580014,0.143374366,0.066980449,0,0.014120203,0.041274439,0.310608962,0.36461126,0.191497511,0.09842972,0.017617771,0
20,0,0.78978979,0.007007007,0.097097097,0,0.009009009,0.097097097,0.069069069,0.383383383,0.299299299,0.187187187,0.054054054,0.007007007
27,0.023980815,0.729016787,0,0.199040767,0,0,0.047961631,0.066339066,0.205159705,0.371007371,0.163390663,0.12039312,0.050982801
28,0.013294798,0.732947977,0,0.15433526,0,0,0.095953757,0.0533099,0.334504979,0.31751611,0.159929701,0.0304628,0.041593439
25,0.028449502,0.654338549,0.105737316,0.138928402,0,0,0.07254623,0.191800878,0.218643241,0.279648609,0.162518302,0.083455344,0.023914104
25,0.016129032,0.799660441,0.030560272,0.10950764,0,0,0.044142615,0.139775669,0.205349439,0.272648835,0.236410699,0.078515962,0.067299396
25,0.01481888,0.734357849,0.009879254,0.18935236,0,0,0.051591658,0.090807799,0.33091922,0.285236769,0.200557103,0.038997214,0.033426184
29,0.00671785,0.869481766,0.010556622,0.097888676,0,0,0.015355086,0.026086957,0.203864734,0.424154589,0.195169082,0.047342995,0.05410628
19,0.046800948,0.701421801,0.136848341,0.109004739,0,0,0.005924171,0.133001865,0.303915475,0.325668117,0.179614667,0.051584835,0.00621504
27,0.02217529,0.772967265,0.006335797,0.109820486,0,0.024287223,0.064413939,0.028077754,0.235421166,0.284017279,0.254859611,0.147948164,0.049676026
26,0.010718114,0.900321543,0.006966774,0.056806002,0,0,0.025187567,0.072047671,0.326652221,0.223726977,0.243228602,0.05092091,0.055796316
24,0.037697053,0.790952707,0,0.091158328,0,0,0.080191912,0.068376068,0.277777778,0.324074074,0.206552707,0.077635328,0.033475783
23,0.01997695,0.768344218,0.027660392,0.127929312,0,0.008835959,0.008835959,0.117208938,0.315954528,0.226577813,0.217953744,0.058408467,0.054880439
28,0.017719569,0.769260401,0.006933744,0.168721109,0,0,0.027734977,0.042352941,0.289803922,0.254509804,0.180784314,0.122745098,0.085490196
24,0.003192848,0.780970626,0.012132822,0.12962963,0,0,0.074074074,0.01921845,0.33632287,0.322869955,0.187059577,0.092248559,0.031390135
24,0.017941125,0.764849329,0.018115311,0.179411252,0.00766417,0,0.012018812,0.108194395,0.280595956,0.287513303,0.216920894,0.066158212,0.022170983
24,0.002835874,0.913860333,0,0.05955335,0.001417937,0,0.014179369,0.075008887,0.324564522,0.247778173,0.248489157,0.055456808,0.039459652
28,0.059825328,0.750655022,0.018777293,0.131004367,0.011353712,0,0.028384279,0.054342778,0.335810497,0.237343242,0.216442174,0.092893637,0.018578727
24,0.030273438,0.799804688,0.000976563,0.14453125,0.008789063,0,0,0.048338369,0.337361531,0.29305136,0.095669688,0.177240685,0.048338369
24,0.024810274,0.821366025,0,0.132224168,0,0,0.009340339,0.040407064,0.347500748,0.291529482,0.180185573,0.094283149,0.041304999
24,0.009172308,0.8041057,0,0.132998471,0.015942345,0,0.037781175,0.136654177,0.266255235,0.268459334,0.163103372,0.121005069,0.040555433
28,0.008333333,0.907716049,0,0.076851852,0,0,0,0.09274821,0.289760349,0.224400871,0.243697479,0.058201058,0.042950514
28,0.007024586,0.795785248,0,0.191169092,0,0,0,0.042950985,0.227387569,0.30267812,0.217786761,0.135927236,0.050025265
28,0.019995239,0.821709117,0,0.144251369,0,0,0.014044275,0.017245567,0.223706582,0.277872237,0.325722614,0.085013359,0.057323294
23,0.013033623,0.803740083,0.004722327,0.159236872,0.007555723,0,0.003211182,0.07215311,0.260287081,0.338755981,0.2015311,0.117703349,0.009569378
25,0.00608828,0.901065449,0,0.083713851,0,0,0,0.14517611,0.225727412,0.294640123,0.202756508,0.072894334,0.009800919
25,0.042594178,0.786172945,0.01369863,0.137628425,0.004066781,0,0.004280822,0.033758104,0.211044042,0.372904091,0.284596468,0.076458753,0.017885088
29,0.054143646,0.826887661,0.003683241,0.107550645,0,0,0,0.037383178,0.263239875,0.244548287,0.144859813,0.224299065,0.073208723
32,0.086746988,0.784939759,0.004819277,0.097590361,0.006024096,0,0,0.071899736,0.04353562,0.315963061,0.345646438,0.116094987,0.061345646
35,0.029151943,0.815371025,0.000588928,0.1401649,0.012367491,0,0.002355713,0.032757052,0.151956324,0.187746436,0.286624204,0.222323324,0.087048832
29,0.016217312,0.879586459,0.000202716,0.095276708,0,0,0,0.046363074,0.221718525,0.203791469,0.264166495,0.200082423,0.063878014
24,0.122395069,0.788376871,0.024068095,0.053125917,0,0,0.012034048,0.096655518,0.228093645,0.322408027,0.218729097,0.119397993,0.0090301
25,0.006652661,0.68522409,0.022408964,0.257703081,0.007352941,0,0.011554622,0.109975326,0.288685231,0.221360592,0.245329573,0.099400775,0.026436376
22,0.01458671,0.748784441,0.011345219,0.157212318,0.010534846,0,0.032414911,0.098684211,0.323190789,0.268092105,0.166940789,0.125,0.018092105
33,0.017254314,0.691672918,0,0.188297074,0,0,0.102775694,0.067938931,0.2,0.372519084,0.197709924,0.063358779,0.005343511
22,0,0.622077922,0.028571429,0.190909091,0,0,0.158441558,0.096103896,0.358441558,0.214285714,0.223376623,0.064935065,0.042857143
24,0.053927315,0.68112544,0,0.1992966,0,0,0.065650645,0.115241636,0.29739777,0.286245353,0.159851301,0.087980173,0.02850062
26,0,0.733809001,0,0.248627881,0,0,0.013172338,0.039517014,0.275521405,0.304610318,0.279912184,0.049945115,0.038968167
20,0.062256809,0.747081712,0.089494163,0.060311284,0,0,0.007782101,0.201244813,0.284232365,0.159751037,0.27593361,0.053941909,0.01659751
