Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population
number_of_years_of_education,diversity,health_insurance_public_rate,health_insurance_none_rate,age_median,age_18_24_rate,age_25_34_rate,age_more_than_85_rate,age_75_84_rate,age_35_44_rate,age_45_54_rate,age_65_74_rate,age_55_64_rate,age_10_14_rate,age_15_17_rate,age_5_9_rate,household_type_family_rate,dropout_16_19_inschool_rate,household_count,average_household_size,housing_unit_count,housing_unit_occupied_count,housing_unit_median_value,housing_unit_median_gross_rent,education_less_than_high_school_rate,education_high_school_graduate_rate,education_college_rate,education_bachelor_rate,education_master_rate,education_professional_school_rate,education_doctoral_rate,race_white_rate,race_black_africa_rate,race_indian_alaska_rate,race_asian_rate,race_islander_rate,race_other_rate,race_two_more_rate,population,population_density
15.30820879,0.533586502,0.30384371,0.078621347,43,0.066338676,0.118076496,0.009998413,0.016187907,0.177432154,0.17219489,0.106173623,0.132677353,0.069988891,0.036343438,0.059355658,0.562669771,0.965944272,2577,2.43,2682,2577,503600,915,0.092700888,0.13103747,0.191899502,0.304310158,0.147498376,0.095516569,0.037037037,0.644342168,0.198857324,0.004919854,0.094746866,0,0.005554674,0.051579114,6301,6286.313
15.49274695,0.307447702,0.247558874,0.074861191,46.3,0.039872707,0.134406589,0.031823287,0.037813553,0.169037814,0.174653688,0.090789966,0.174466492,0.04867091,0.038936728,0.031074504,0.466446645,0.865,2727,1.91,3086,2727,621100,1236,0.055031085,0.073681787,0.266175455,0.379461202,0.122726226,0.08289201,0.020032236,0.826656683,0.04062149,0,0.075065519,0,0.017783602,0.039872707,5342,7144.075
15.66328732,0.232578151,0.225699878,0.06329334,44.1,0.031125022,0.166058077,0.034950443,0.023474178,0.163623718,0.138062946,0.105199096,0.174752217,0.026430186,0.02416971,0.066075465,0.484278879,1,2926,1.96,3105,2926,618400,1175,0.019413287,0.084771355,0.24935289,0.422778257,0.154012079,0.057161346,0.012510785,0.873239437,0.017214397,0.007129195,0.052338724,0,0.00869414,0.041384107,5751,8016.765
15.64321972,0.215063335,0.200322234,0.039742213,42.3,0.023640242,0.123178102,0.014930679,0.028794881,0.181301102,0.169392108,0.086206897,0.131532172,0.039637398,0.032705297,0.097760398,0.683177153,1,2241,2.49,2345,2241,457500,1771,0.030215132,0.111433406,0.209813875,0.416968818,0.135847232,0.067923616,0.027797921,0.883043015,0.005687878,0.004799147,0.035549236,0,0.009598294,0.061322432,5626,6566.399
15.46883091,0.240443621,0.154696133,0.056847921,40.5,0.043031006,0.124311794,0.021587946,0.031150391,0.22124022,0.15560707,0.05360765,0.119965227,0.028397566,0.030425963,0.119820342,0.598810311,1,3026,2.26,3139,3026,459700,1052,0.016729735,0.109141605,0.286596296,0.376618204,0.147381,0.045608445,0.017924716,0.867864387,0.011590843,0.007534048,0.059258186,0,0.002173283,0.051579252,6902,9259.161
14.92242389,0.514807909,0.230286113,0.11653873,34.6,0.115288221,0.281613124,0.006379585,0.036454773,0.173615858,0.105946685,0.063112326,0.111187059,0.021645022,0.003417635,0.026885395,0.460091743,1,2180,2.01,2331,2180,306300,970,0.084016393,0.107728337,0.279859485,0.318793911,0.154274005,0.036592506,0.018735363,0.661198451,0.052175894,0,0.200045568,0,0.015721121,0.070858966,4389,9600.982
15.09478788,0.460658525,0.153146023,0.071626435,36.5,0.03403245,0.270676692,0.002770083,0.022754254,0.190740008,0.172734468,0.050850811,0.105658884,0.014641868,0.004352988,0.054214484,0.449808429,0.706666667,2610,1.93,2745,2610,331700,1124,0.062060606,0.096242424,0.250666667,0.416969697,0.130909091,0.03030303,0.012848485,0.718242976,0.068658488,0.005342303,0.12148793,0,0.032053819,0.054214484,5054,1993.49
13.54325744,0.705147436,0.353383459,0.086829978,35.9,0.072973615,0.149750416,0.017589731,0.013311148,0.204658902,0.078202995,0.097932018,0.117185643,0.080104588,0.009745662,0.071547421,0.691699605,1,1518,2.72,1618,1518,367200,859,0.219614711,0.143257443,0.279509632,0.204553415,0.111033275,0.033274956,0.008756567,0.312574281,0.3075826,0.002376991,0.31542667,0,0.007368671,0.054670787,4207,4834.462
14.62405285,0.680326082,0.288761156,0.067917108,43.2,0.037004144,0.157489639,0.023090586,0.033451747,0.126554174,0.219212552,0.076820604,0.125222025,0.056838366,0.034783896,0.050029603,0.512517883,0.945121951,2796,2.36,2948,2796,450500,936,0.116961337,0.138915873,0.271031669,0.250437148,0.151933165,0.056149213,0.014571595,0.442717584,0.308910598,0.007696862,0.15482534,0.002960332,0.021758437,0.061130847,6756,6972.426
13.9816214,0.689081088,0.324199458,0.13923849,38,0.069690786,0.194474965,0.011772092,0.036415005,0.183173756,0.180034531,0.059488306,0.10328049,0.034531471,0.028880866,0.028880866,0.516699411,0.992592593,2545,2.45,2706,2545,356900,976,0.101286502,0.232795589,0.320196038,0.226465183,0.07759853,0.027976312,0.013681846,0.440747135,0.232616544,0.009888558,0.239365877,0,0.005807566,0.071574321,6371,9938.782
12.81445919,0.554221387,0.373593717,0.174485247,41.6,0.09573339,0.166631288,0.015707918,0.060284441,0.135852261,0.184037359,0.079813203,0.109318616,0.028656336,0.033326258,0.041392486,0.667857143,0.991596639,1400,3.31,1474,1400,347400,1438,0.286077379,0.194577803,0.200790737,0.210957357,0.085004236,0.01157865,0.011013838,0.155593292,0.119507536,0.00509446,0.634897049,0,0.025684568,0.059223095,4711,7546.357
15.13098618,0.328857973,0.213633501,0.039987406,40.7,0.062886442,0.191072236,0.062584829,0.041019454,0.156688282,0.158950385,0.061679988,0.124717237,0.033479113,0.019152466,0.045996079,0.397756687,1,3477,1.84,3831,3477,380700,1279,0.039750142,0.167707742,0.256483059,0.301154647,0.180579216,0.026878667,0.027446527,0.813602775,0.017191977,0.011762932,0.066958227,0.005278239,0.025033932,0.06017192,6631,9997.043
13.86817577,0.642263842,0.421633554,0.111754967,29.8,0.143513514,0.205945946,0.005945946,0.009459459,0.145135135,0.143513514,0.028108108,0.070810811,0.044864865,0.011621622,0.065675676,0.58490566,0.917808219,1431,2.54,1519,1431,291000,981,0.127385708,0.143808256,0.409232135,0.206391478,0.094984465,0.011540169,0.00665779,0.498648649,0.307837838,0,0.109189189,0.032162162,0.024594595,0.027567568,3700,6596.234
13.4138756,0.66805835,0.55520073,0.103330292,29.3,0.095606647,0.127475529,0.004552697,0.01775552,0.185067152,0.101752789,0.056225814,0.078078762,0.076257683,0.03687685,0.106077851,0.703754266,1,1465,2.99,1551,1465,325500,588,0.196570973,0.182216906,0.272727273,0.264752791,0.052631579,0.02830941,0.002791069,0.340541771,0.435693148,0,0.150921921,0,0.017527885,0.055315274,4393,14499.28
15.97708158,0.279807192,0.262255274,0.056457733,40.5,0.069199457,0.142318709,0.006935022,0.038293382,0.146540027,0.119553746,0.09196442,0.171415649,0.066938037,0.021408111,0.052314187,0.605983218,1,2741,2.42,2962,2741,605300,1326,0.020815812,0.074852817,0.22960471,0.400546678,0.156223717,0.072960471,0.044995795,0.842755917,0.002412182,0.004372079,0.080355797,0,0.012513192,0.057590834,6633,3363.67
12.29650263,0.647132058,0.48134631,0.137672344,37.3,0.071573398,0.110908354,0.030616383,0.044403893,0.190389294,0.117599351,0.064476886,0.096715328,0.099553933,0.03000811,0.074614761,0.602923264,1,1642,2.92,1695,1642,290600,735,0.31816775,0.223769731,0.239554318,0.154131848,0.035283194,0.011761065,0.017332095,0.159975669,0.349756691,0,0.451946472,0.00405515,0.023722628,0.01054339,4932,11929.54
12.87076217,0.675014987,0.385596546,0.132260597,37.6,0.071036107,0.200549451,0.034536892,0.03355573,0.166797488,0.105965463,0.078689168,0.149725275,0.024921507,0.025902669,0.035321821,0.602983362,1,1743,2.91,1880,1743,303300,1057,0.232730054,0.242161611,0.265867958,0.166454244,0.076981902,0.007392302,0.00841193,0.252158556,0.204866562,0.005494505,0.464089482,0.008634223,0.001962323,0.062794349,5096,11473.39
13.66961942,0.683861877,0.293099671,0.15837897,34.2,0.119846187,0.166417432,0.045289468,0.029267251,0.121127964,0.108737449,0.051698355,0.128604999,0.068361461,0.038880581,0.064729759,0.690074274,0.778761062,1481,3.04,1639,1481,437400,843,0.216207349,0.191929134,0.171587927,0.242454068,0.126312336,0.027559055,0.023950131,0.481948302,0.110019227,0.005340739,0.242683187,0,0.084170049,0.075838496,4681,9344.127
12.32413525,0.587480074,0.477183513,0.192345437,32.9,0.044321993,0.14877815,0.011260182,0.024197413,0.155965501,0.119789171,0.043603258,0.112841399,0.103258265,0.027791088,0.085769046,0.550034507,0.546296296,1449,2.81,1563,1449,250000,812,0.273610571,0.249514186,0.294597746,0.132141469,0.050136028,0,0,0.617872544,0.028030666,0.014853857,0.097268807,0.058457115,0.087925252,0.095591759,4174,3908.213
13.42363698,0.621553109,0.199299825,0.178794699,34.2,0.100717644,0.256372185,0.008166295,0.007176441,0.202177679,0.134125217,0.026478594,0.096263301,0.040584014,0.055926751,0.034397426,0.560786651,1,1678,2.41,1878,1678,281900,1196,0.14019641,0.214019641,0.375888927,0.202505926,0.0612936,0,0.006095496,0.572383073,0.144518683,0,0.138332096,0.006681514,0.044295966,0.093788666,4041,8487.302
14.18096405,0.223337412,0.232071142,0.07286288,43.1,0.057372347,0.090074584,0.00831899,0.026104418,0.137980493,0.159495123,0.097246127,0.183017785,0.066838784,0.051061388,0.068846816,0.780285929,1,1329,2.62,1329,1329,374100,1486,0.049019608,0.254901961,0.337009804,0.245915033,0.099673203,0.006944444,0.006535948,0.878944349,0.008892714,0.003155479,0.040160643,0,0.039300057,0.029546758,3486,476.6345
14.57843731,0.40868057,0.176013195,0.081526861,39.6,0.049388523,0.176387582,0.004233302,0.025870179,0.208607714,0.186030103,0.067497648,0.1079492,0.040216369,0.019285042,0.050799624,0.55218509,0.909090909,1945,2.19,1996,1945,350500,1120,0.055723804,0.191701999,0.279527559,0.332525742,0.117504543,0.016656572,0.006359782,0.759877705,0.046095955,0.012699906,0.081373471,0,0.051034807,0.048918156,4252,7158.621
15.19213635,0.225824825,0.200431367,0.040055461,45.7,0.035920852,0.099238965,0.03196347,0.038660578,0.16803653,0.198934551,0.072907154,0.176103501,0.029528158,0.017503805,0.063013699,0.572623829,1,2988,2.17,3133,2988,521200,1368,0.042029828,0.130350571,0.275421267,0.35676932,0.125508425,0.053844664,0.016075925,0.87716895,0.007914764,0.013089802,0.02891933,0,0.013850837,0.059056317,6570,5471.626
12.81595092,0.697527971,0.322397361,0.191532258,39.1,0.082111437,0.131414956,0.015029326,0.051502933,0.147360704,0.169171554,0.060483871,0.112170088,0.083394428,0.033541056,0.061217009,0.745294118,0.974820144,1700,3.17,1788,1700,283700,840,0.251267005,0.250466791,0.212323286,0.207255268,0.046945852,0.017871432,0.013870365,0.171370968,0.247067449,0.00494868,0.450696481,0.025293255,0.01026393,0.090359238,5456,4030.407
12.7567131,0.719764495,0.468789014,0.202372035,32.8,0.114107366,0.142821473,0.010237203,0.02247191,0.156928839,0.080399501,0.059051186,0.146441948,0.080524345,0.034082397,0.074406991,0.643781452,0.938958707,2782,2.84,3038,2782,344900,885,0.280032304,0.175853018,0.275186756,0.176862508,0.069856653,0,0.022208762,0.343445693,0.335580524,0.018227216,0.212109863,0,0.034456929,0.056179775,8010,9015.524
13.45736285,0.733878332,0.330859533,0.076372959,37.5,0.07458266,0.166801292,0.010770059,0.042810985,0.138260635,0.127894453,0.065158858,0.147684437,0.057081314,0.018174475,0.099353796,0.64608076,0.864864865,2526,2.92,2616,2526,280300,1327,0.144562079,0.282771896,0.274494706,0.194225217,0.075264678,0.014629451,0.014051973,0.250673129,0.207189015,0,0.389472267,0.048061389,0.031233172,0.073371029,7428,6058.078
14.82109908,0.296948895,0.19775475,0.063903282,37.1,0.04835924,0.166954519,0.009786989,0.020437536,0.140759931,0.166954519,0.064478987,0.148244099,0.047783535,0.01755901,0.089234312,0.582417582,0.90625,1456,2.39,1535,1456,343100,1417,0.046129162,0.181708785,0.260328921,0.358604091,0.109506619,0.025671881,0.018050542,0.834484744,0.027921704,0.033966609,0.032815199,0.0054692,0.005181347,0.060161197,3474,6215.924
15.49448529,0.374342306,0.240675581,0.019704433,45.3,0.038555906,0.102698913,0.028040659,0.063441991,0.151770067,0.144409394,0.099193831,0.173151069,0.045566071,0.024185068,0.071854189,0.687340697,0.888888889,1177,2.41,1228,1177,429300,1465,0.012867647,0.121783088,0.299172794,0.339154412,0.150735294,0.063419118,0.012867647,0.784086926,0.017174904,0.006309148,0.057483351,0.033999299,0.028391167,0.072555205,2853,4292.835
13.46038961,0.292297213,0.184608915,0.107793664,35.1,0.086871508,0.141899441,0,0.01424581,0.147625698,0.167178771,0.040782123,0.133519553,0.084078212,0.056564246,0.066899441,0.765442765,0.917956656,2315,3.09,2452,2315,230700,1486,0.078571429,0.371212121,0.317532468,0.151298701,0.066017316,0.012337662,0.003030303,0.836592179,0.057681564,0,0.044832402,0.002234637,0.009916201,0.048743017,7160,2944.408
15.28950371,0.533116661,0.223243598,0.054716568,41.8,0.031954476,0.133070694,0.035456336,0.028233749,0.184285402,0.154738455,0.083825782,0.147734734,0.053403371,0.026045086,0.05165244,0.587276551,1,1902,2.39,1998,1902,445000,1518,0.086423274,0.111523103,0.20450656,0.316885339,0.189104392,0.061323446,0.030233885,0.647625301,0.117531188,0.000656599,0.174436419,0,0.003064128,0.056686365,4569,4255.05
14.91578463,0.294805853,0.2309662,0.044213042,42.8,0.044611529,0.123475355,0.01754386,0.060484545,0.126984127,0.207184628,0.05497076,0.13550543,0.054803676,0.024394319,0.088053467,0.631663974,1,2476,2.36,2476,2476,433900,1345,0.03221353,0.174873447,0.2945237,0.32535665,0.134376438,0.0273815,0.011274735,0.833416876,0.051963241,0,0.08320802,0,0,0.031411863,5985,689.5003
16.50547046,0.227630343,0.119933981,0.024023473,36.2,0.141984184,0.235262401,0.009525521,0.023184759,0.150611071,0.115923796,0.091121495,0.113587347,0.034148095,0.00844716,0.025341481,0.410914928,1,2492,2.16,2735,2492,576500,1644,0.017262339,0.024556285,0.224167274,0.361050328,0.224896669,0.094091904,0.053975201,0.874910137,0.006470165,0,0.043314162,0.000359454,0.00449317,0.070452912,5564,10680.66
15.13801537,0.52214594,0.13059219,0.118179467,32.5,0.085854668,0.308249289,0.013705715,0.024049651,0.161882596,0.119989656,0.029221619,0.083010085,0.030773209,0.010085337,0.039048358,0.510040161,1,1494,2.55,1602,1494,483100,1370,0.074074074,0.091544375,0.243186583,0.390286513,0.140461216,0.045073375,0.015373864,0.668476855,0.137832945,0.003878976,0.064132402,0.002844582,0.048875097,0.073959141,3867,10558.4
15.37854251,0.278598288,0.327663671,0.041720154,54.4,0.030060761,0.055964183,0.04860889,0.06236009,0.105532459,0.131435881,0.186760473,0.199232491,0.055964183,0.039974416,0.047329709,0.670382166,1,1256,2.33,1285,1256,480700,1574,0.04291498,0.092712551,0.286234818,0.363967611,0.135222672,0.036437247,0.042510121,0.84042213,0.020466901,0.005436521,0.12056284,0,0.003197953,0.009913655,3127,4568.934
14.99528413,0.356829196,0.308063917,0.051282051,49.1,0.075686416,0.082189306,0.07640896,0.075867052,0.139450867,0.139089595,0.120845376,0.132225434,0.045520231,0.04859104,0.034320809,0.655929038,1,2142,2.47,2284,2142,395700,1218,0.045036548,0.135345437,0.304173544,0.35934921,0.09172365,0.025701485,0.038670125,0.789739884,0.013728324,0,0.125180636,0,0.012463873,0.058887283,5536,5531.634
13.86388832,0.503397899,0.29244314,0.113573001,38,0.098636963,0.150813425,0.013483805,0.044262055,0.156529386,0.135717426,0.069177781,0.14392496,0.074160926,0.033709512,0.042503298,0.521621622,1,2960,2.25,3100,2960,310900,1212,0.145965921,0.138780538,0.335044139,0.277355779,0.085814001,0.014370766,0.002668856,0.679026821,0.046460501,0.007328155,0.17045288,0.004690019,0.046460501,0.045581123,6823,6886.671
14.17579029,0.448752155,0.232611174,0.120296465,40.1,0.075177305,0.177588652,0.015886525,0.009361702,0.154326241,0.118014184,0.087943262,0.172765957,0.031205674,0.04822695,0.063262411,0.564516129,1,1364,2.51,1462,1364,298200,1200,0.102544333,0.168851195,0.360447186,0.215882806,0.122976099,0.018118736,0.011179645,0.729361702,0.060141844,0.014468085,0.107234043,0,0.041985816,0.046808511,3525,3946.777
14.0787309,0.563439329,0.226744186,0.079734219,40.1,0.068660022,0.123200443,0.013289037,0.044850498,0.133997785,0.161129568,0.065337763,0.165005537,0.055094131,0.040143965,0.045957918,0.660465116,0.931372549,1290,2.74,1317,1290,328300,1335,0.086956522,0.20994908,0.379945163,0.223658441,0.041128085,0.03172738,0.026635331,0.623200443,0.093576966,0.008582503,0.190753045,0.010797342,0.027131783,0.045957918,3612,4737.377
13.72022382,0.492249287,0.277687736,0.111561318,35.3,0.119394922,0.168017288,0.014046461,0.027822798,0.130470016,0.118854673,0.086709887,0.129929768,0.055105348,0.051593733,0.044570502,0.579158317,1,1497,2.41,1518,1497,295300,1113,0.133093525,0.173461231,0.382893685,0.224220624,0.06235012,0.007194245,0.016786571,0.692058347,0.065099946,0.002431118,0.131820637,0,0.079686656,0.028903296,3702,5603.188
15.9528169,0.326762741,0.113145847,0.033791149,41.5,0.063876172,0.059298016,0.008938304,0.010464356,0.127752344,0.201220842,0.062786135,0.148681055,0.153041203,0.048615653,0.076520602,0.854080221,1,1446,3.17,1523,1446,641300,853,0.025352113,0.073239437,0.204929577,0.425704225,0.165140845,0.047535211,0.058098592,0.80117724,0.000218007,0.002616089,0.176149989,0.002180074,0,0.0176586,4587,2871.466
15.7082945,0.287237898,0.277079877,0.070869874,46.6,0.046627219,0.106982249,0.035502959,0.069822485,0.126153846,0.150295858,0.117633136,0.155502959,0.050887574,0.032189349,0.055621302,0.670682731,1,1743,2.38,1771,1743,416700,1044,0.027958993,0.123330227,0.243553899,0.32463498,0.163404784,0.076421249,0.040695868,0.837869822,0.012544379,0.008047337,0.090414201,0,0.002840237,0.048284024,4225,3462.7
14.84946237,0.367927593,0.240957151,0.156371731,44.9,0.06762629,0.153992395,0.037751222,0.058935361,0.132536665,0.16730038,0.089082021,0.143400326,0.041281912,0.043726236,0.039652363,0.591954023,0.797297297,1392,2.55,1477,1392,377500,893,0.074921956,0.1526188,0.263961152,0.328824142,0.103711412,0.051335414,0.024627125,0.786800652,0.052688756,0.001086366,0.09071157,0.006246605,0.027973927,0.034492124,3682,1996.949
14.10030324,0.543180645,0.265932895,0.072607847,42.2,0.089869856,0.178332747,0.054519873,0.051705944,0.113964122,0.095321843,0.062258178,0.197854379,0.034294759,0.035349982,0.028842772,0.674471993,1,2178,2.55,2208,2178,343300,1174,0.083741544,0.219267553,0.336832284,0.246559366,0.082341964,0.025425706,0.005831584,0.65089694,0.084417868,0.042912416,0.140696447,0.017059444,0,0.064016884,5686,5623.292
13.88516054,0.644814376,0.304712279,0.156094246,40.6,0.073714412,0.191127786,0.022070183,0.036415802,0.140145663,0.155594791,0.062017215,0.155594791,0.029132642,0.035753697,0.054513352,0.579214195,1,1578,2.67,1601,1578,295500,1209,0.122360428,0.176453572,0.376916402,0.210587214,0.081573619,0.019380966,0.012727799,0.55175458,0.111675127,0.001324211,0.133083205,0,0.092915471,0.109247407,4531,4479.58
15.61494689,0.510028491,0.227668845,0.052832244,42.7,0.072984749,0.104030501,0.026688453,0.067265795,0.148965142,0.189814815,0.06835512,0.112745098,0.082788671,0.035130719,0.051470588,0.698659139,0.801886792,1417,2.58,1546,1417,591600,1528,0.029969651,0.076631259,0.265174507,0.366084977,0.206373293,0.023899848,0.031866464,0.648965142,0.019607843,0,0.25462963,0,0.020424837,0.056372549,3672,4183.847
15.61911217,0.419350106,0.236681887,0.088787418,42,0.088425236,0.151763537,0.02757079,0.038499752,0.116741182,0.152757079,0.098857427,0.146795827,0.071783408,0.017883756,0.046944858,0.517454955,0.6875,1776,2.2,1808,1776,457700,1142,0.021687564,0.10606574,0.299559471,0.323280244,0.143680108,0.066079295,0.039647577,0.750124193,0.05787382,0.001241927,0.104073522,0.009190263,0.020119225,0.057377049,4026,5755.106
15.04119974,0.258751528,0.227062546,0.058895108,44.4,0.07228036,0.11048917,0.010464833,0.028960818,0.132879046,0.152348503,0.118276953,0.184959844,0.04502312,0.023606717,0.058165004,0.748261474,1,1438,2.83,1519,1438,421900,1804,0.078773896,0.133816744,0.249505603,0.317073171,0.13282795,0.044495715,0.043506922,0.856412752,0.031881236,0.000486736,0.033584814,0,0.002433682,0.075200779,4109,3374.171
15.63668744,0.26214136,0.237735849,0.042841287,47,0.068866253,0.090124004,0.017493357,0.062666076,0.116474756,0.164968999,0.105403012,0.188883968,0.037422498,0.033658105,0.062223206,0.792222867,1,1723,2.59,1807,1723,455900,1735,0.019887207,0.11101217,0.270406649,0.35173642,0.151380232,0.044226774,0.051350549,0.854738707,0.029007972,0.00088574,0.070416298,0.001771479,0.005093003,0.038086802,4516,3355.532
14.78397711,0.357574353,0.280505195,0.071501324,41,0.054774995,0.134392181,0.016493586,0.052127876,0.132763185,0.126858074,0.083893301,0.165139483,0.064345347,0.02117695,0.068621462,0.73184677,1,1749,2.78,1826,1749,395600,1243,0.044635193,0.139914163,0.349356223,0.332474964,0.089556509,0.021173104,0.022889843,0.793117491,0.037466911,0.00407249,0.095703523,0.004683364,0.014050092,0.050906129,4911,4454.035
14.39399232,0.433773838,0.220969429,0.108450541,35.1,0.079252727,0.163378974,0.018449756,0.024483639,0.162334648,0.139591553,0.061499188,0.094685542,0.068577396,0.04339754,0.06938965,0.624332344,0.973365617,3370,2.54,3637,3370,368100,1103,0.109675166,0.167830947,0.267551519,0.298812435,0.100943067,0.031260915,0.023925952,0.738106289,0.023207241,0.005337665,0.121141796,0.001624507,0.061035043,0.049547459,8618,3939.383
14.95713429,0.369625966,0.278866638,0.101619088,41.2,0.070941628,0.108862378,0.009373669,0.02151683,0.169578185,0.139113762,0.104388581,0.157861099,0.065828718,0.029186195,0.060289732,0.662169175,1,1927,2.41,2053,1927,381700,976,0.021282974,0.157973621,0.372002398,0.28117506,0.111510791,0.023980815,0.032074341,0.786536003,0.046229229,0.007456327,0.071793779,0,0.027907968,0.060076694,4694,3706.148
14.88249815,0.384228499,0.225902039,0.075649294,35.8,0.08432694,0.180058752,0.03594263,0.046137895,0.116986349,0.127181614,0.092448592,0.101261448,0.077760498,0.024883359,0.042336271,0.521464646,0.847222222,2376,2.37,2633,2376,400700,1324,0.038262157,0.153789188,0.349790175,0.26758825,0.149839546,0.031843989,0.008886695,0.771038535,0.03283221,0.005356834,0.131847244,0.003801624,0.002592017,0.052531536,5787,4782.699
14.62594877,0.378039775,0.181685516,0.118934695,38.1,0.048354845,0.190147246,0.014724596,0.025995274,0.169605526,0.161606981,0.079076532,0.125249955,0.065624432,0.030176332,0.045628068,0.702641166,0.8984375,2196,2.47,2269,2196,289300,1569,0.069734345,0.157020873,0.272058824,0.377609108,0.087286528,0.012571157,0.023719165,0.778040356,0.010361752,0,0.112888566,0.015815306,0.047627704,0.035266315,5501,5309.583
14.42352292,0.310699738,0.183604605,0.054783644,36.2,0.064311235,0.192536721,0.002183406,0.025009925,0.163159984,0.135371179,0.076022231,0.12465264,0.053195713,0.024612942,0.056173085,0.640536359,1,1939,2.53,1966,1939,357900,1341,0.056874655,0.199889564,0.319712866,0.30204307,0.096631695,0.012424075,0.012424075,0.822151647,0.010917031,0.00138944,0.095077412,0.001786423,0.003969829,0.064708218,5038,5627.939
15.22423919,0.543146503,0.117971785,0.085667553,34.2,0.05193212,0.290942548,0.014107544,0.01369863,0.179513392,0.110202413,0.06276835,0.094663668,0.01656103,0.008382744,0.057248007,0.561813187,1,2184,2.24,2239,2184,260000,1609,0.038707955,0.119594234,0.292578751,0.336892686,0.154564869,0.036038441,0.021623065,0.627887957,0.016356573,0.016356573,0.236556941,0,0.031077489,0.071764465,4891,5234.29
14.59445037,0.348598784,0.258055556,0.094166667,41.7,0.043803419,0.15357906,0.038995726,0.048344017,0.155715812,0.168536325,0.080662393,0.104967949,0.060363248,0.031784188,0.043002137,0.537058824,1,1700,2.11,1771,1700,364900,1279,0.06794735,0.155104945,0.307719673,0.334044824,0.100675916,0.027748132,0.00675916,0.792467949,0.014423077,0,0.145566239,0,0.002938034,0.044604701,3744,6882.58
15.49015574,0.249341096,0.246656761,0.048821906,42.4,0.07278481,0.100421941,0.012869198,0.052742616,0.144092827,0.137341772,0.098312236,0.172151899,0.0592827,0.032700422,0.057172996,0.729131175,1,1761,2.67,1865,1761,419900,1454,0.009109609,0.165442257,0.24919189,0.327064355,0.174258008,0.038495445,0.036438437,0.859915612,0.006118143,0.001898734,0.103586498,0,0.010548523,0.017932489,4740,3351.685
15.61729858,0.408020586,0.173906176,0.077554889,39,0.04691202,0.110567051,0.002843153,0.024482704,0.174380035,0.176749329,0.05875849,0.118780603,0.085294582,0.04691202,0.07060496,0.710113339,1,2294,2.75,2370,2294,427000,1485,0.022748815,0.077014218,0.274170616,0.412322275,0.137677725,0.039336493,0.036729858,0.744432159,0.001579529,0.004738588,0.185910599,0,0.007107882,0.056231243,6331,3529.147
15.41888949,0.309177697,0.133200795,0.056063618,43.5,0.046918489,0.12027833,0,0.03499006,0.147713718,0.208747515,0.062027833,0.15666004,0.064214712,0.036779324,0.067992048,0.774193548,1,1860,2.7,1899,1860,503100,2000,0.01034295,0.126020686,0.267011432,0.389221557,0.16575939,0.02531301,0.016330974,0.821073559,0.002186879,0,0.115308151,0,0.003578529,0.057852883,5030,4064.136
15.94139136,0.299404914,0.13009333,0.024470749,37.3,0.046535326,0.171195652,0.005434783,0.019361413,0.176177536,0.147984601,0.069406703,0.12330163,0.066576087,0.044044384,0.078464674,0.69218585,0.997237569,3788,2.32,3930,3788,676800,1743,0.019536213,0.058767471,0.180114358,0.493487929,0.182496823,0.042884371,0.022712834,0.82959692,0.013020833,0.002264493,0.102015399,0,0.012907609,0.040194746,8832,4924.75
15.7164732,0.223307693,0.156387278,0.05552627,38.1,0.061724078,0.169959783,0.012939325,0.011540479,0.196712712,0.141982864,0.05752754,0.117328204,0.042140234,0.02710264,0.067319461,0.542317173,1,2434,2.35,2501,2434,496900,1507,0.014571499,0.118794764,0.207458632,0.396888121,0.196097802,0.04816004,0.018029143,0.878650114,0.006294807,0,0.040916244,0.002098269,0.022731247,0.04930932,5719,9919.405
14.98717644,0.495769764,0.155765461,0.094457316,35,0.03909721,0.248800427,0.001777146,0.0414075,0.154967123,0.142527101,0.070552692,0.088324151,0.051714946,0.034476631,0.059712102,0.628521127,1,2272,2.47,2337,2272,432300,1240,0.045119924,0.114462123,0.322726193,0.334362384,0.155070055,0.021847542,0.006411779,0.672649725,0.011196019,0.004620579,0.215034654,0,0.029145193,0.06735383,5627,5030.986
15.29435995,0.394765009,0.161738747,0.059355693,37.9,0.077228597,0.158870256,0.011032657,0.035304501,0.147837599,0.177184466,0.045013239,0.12113857,0.057590468,0.037069726,0.056928508,0.753456221,0.868525896,1736,2.61,1785,1736,468500,1438,0.033903676,0.134664132,0.267427123,0.335234474,0.168250951,0.0373891,0.023130545,0.761694616,0.030450132,0,0.142100618,0.003089144,0,0.06266549,4532,3972.015
14.3366548,0.538190063,0.130050712,0.150335351,31.5,0.131613113,0.289516391,0.004381694,0.019636482,0.163096397,0.105647517,0.022233041,0.079519636,0.041220383,0.028562155,0.063940279,0.499605989,0.98206278,2538,2.42,2538,2538,368500,1401,0.123606168,0.139264531,0.265005931,0.326690391,0.104863582,0.015895611,0.024673784,0.637779942,0.018013632,0.006329114,0.20658877,0,0.106783512,0.024505031,6162,3376.016
