Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment
occupation_construction_rate,occupation_public_rate,occupation_information_rate,occupation_finance_rate,occupation_education_rate,occupation_administrative_rate,occupation_manufacturing_rate,occupation_wholesale_rate,occupation_retail_rate,occupation_transportation_rate,occupation_arts_rate,occupation_agriculture_rate,occupancy_vacant_rate,occupancy_owner_rate,mortgage_with_rate,employ_rate,poverty_family_below_poverty_level_rate,poverty_family_below_poverty_level,poverty_family_count,unemployed,average_household_income,gini_index,per_capita_income
0.092378753,0.057159353,0.01443418,0.0352194,0.226327945,0.049076212,0.237875289,0.015588915,0.096420323,0.069284065,0.032332564,0.048498845,0.111350188,0.72027972,0.433159074,0.91350211,0.129777778,146,1125,164,47735.35109,0.4679,19407
0.072214883,0.091149273,0.020255394,0.051959489,0.212241303,0.052399824,0.086745927,0.022016733,0.129458388,0.077939234,0.078819903,0.034346103,0.053619303,0.620196604,0.589337176,0.920924574,0.085397653,131,1534,195,66332.05855,0.4495,26550
0.048473968,0.059245961,0.019748654,0.030520646,0.147217235,0.086175943,0.323159785,0,0.140035907,0.041292639,0.023339318,0.052064632,0.352818372,0.509394572,0.375,0.925249169,0.071770335,30,418,45,50060.80645,0.3712,20213
0.057142857,0.074025974,0.005194805,0.022077922,0.176623377,0.07012987,0.242857143,0.019480519,0.11038961,0.088311688,0.044155844,0.053246753,0.301075269,0.610948192,0.3008,0.945945946,0.122199593,60,491,44,43396.78322,0.401,17723
0.045187793,0.089201878,0,0.055164319,0.312793427,0.03286385,0.138497653,0.006455399,0.113262911,0.051056338,0.071596244,0.058685446,0.175075464,0.444588185,0.467507274,0.901110524,0.112794613,134,1188,187,42676.16309,0.4334,17185
0.020466174,0.035815804,0.033541785,0.190449119,0.193860148,0.235929505,0.028993746,0.005116543,0.044343377,0.071631609,0.061398522,0.01762365,0.113058225,0.667608819,0.66553768,0.934643996,0.005324814,5,939,123,156941.3002,0.5265,66545
0.089223638,0.033217458,0.028196215,0.118964851,0.194283507,0.109694863,0.050984936,0.027809965,0.129393588,0.03205871,0.157203553,0,0.173222663,0.283291231,0.755414013,0.819303797,0.265789474,303,1140,571,47280.44522,0.5144,19471
0.013061852,0.023050327,0.038417211,0.126392624,0.234344987,0.178640031,0.017287745,0.034959662,0.130234345,0.042258932,0.063004226,0,0.16680602,0.456521739,0.751831502,0.96087117,0.081415929,92,1130,106,86889.36277,0.4709,37334
0.063034188,0,0,0.028846154,0.139957265,0.210470085,0.182692308,0.043803419,0.122863248,0.032051282,0.08974359,0.008547009,0.115727003,0.382789318,0.364341085,0.919449902,0.352941176,156,442,82,41260.2349,0.4197,11446
0.077403246,0.034956305,0,0.177902622,0.129213483,0.177902622,0.079900125,0.039325843,0.142946317,0.073033708,0.031210986,0.036204744,0.42936694,0.547186401,0.563470809,0.961584634,0.061472915,101,1643,64,186240.832,0.5013,90574
0.142384106,0.069536424,0.013245033,0.056291391,0.216887417,0.145695364,0.034768212,0.016556291,0.062913907,0.03807947,0.048013245,0.003311258,0.074132492,0.563091483,0.728291317,0.922137405,0.176829268,58,328,51,75749.06303,0.5358,27834
0.039215686,0.078431373,0.005718954,0.099673203,0.308823529,0.109477124,0.040849673,0.008986928,0.075163399,0.08251634,0.06127451,0.013888889,0.061728395,0.694444444,0.70962963,0.963021243,0.084249084,46,546,47,86742.32456,0.4446,36581
0.09375,0.057291667,0.023148148,0.057002315,0.180844907,0.122106481,0.087094907,0.038483796,0.141203704,0.030092593,0.091145833,0,0.031548757,0.755258126,0.811392405,0.975444539,0.093575419,134,1432,87,74789.23988,0.3381,27988
0.059760956,0.027888446,0.009960159,0.112051793,0.240039841,0.15189243,0.097609562,0.009960159,0.143924303,0.049302789,0.055776892,0,0.122486289,0.700182815,0.755439513,0.956190476,0.033578174,32,953,92,77307.63889,0.386,28828
0.068745571,0.059532247,0.013465627,0.064493267,0.254429483,0.122608079,0.060949681,0,0.082211198,0.038979447,0.17859674,0.002834869,0.142950392,0.415796345,0.613814757,0.882978723,0.168781726,133,788,187,52319.34501,0.4553,20048
0.081272085,0.141342756,0.017667845,0.007067138,0.215547703,0.053003534,0.035335689,0.045936396,0.084805654,0.028268551,0.243816254,0.021201413,0.089171975,0.605095541,0.415789474,0.898412698,0.315315315,70,222,32,49622.37762,0.434,15152
0.223190603,0.038651004,0.020083365,0.035240621,0.114437287,0.092838196,0.046608564,0.009473285,0.184539598,0.049640015,0.106858659,0.001136794,0.202237522,0.285714286,0.69126506,0.899454669,0.387905605,526,1356,295,37503.0205,0.4519,10346
0.073240785,0.003829584,0.007659167,0.086644327,0.276208712,0.117759694,0.057922451,0,0.137865007,0.075155577,0.113451412,0,0.198964736,0.477838887,0.534190928,0.94739229,0.102625298,129,1257,116,46841.7609,0.4853,23263
0.048076923,0,0,0,0.269230769,0.230769231,0,0,0.259615385,0.048076923,0.144230769,0,0.215753425,0.745719178,0.33869116,0.936936937,0.020942408,12,573,7,53172.27074,0.347,31156
0.079105292,0.063829787,0,0.073649755,0.105837425,0.060556465,0.074740862,0.01745772,0.057283142,0.093289689,0.061102019,0.26132024,0.285487708,0.638778747,0.475481068,0.919257773,0.059955588,81,1351,161,67632.96337,0.3847,27540
0.028688525,0.095081967,0.013114754,0.045081967,0.281967213,0.080327869,0.05,0.007377049,0.169672131,0.063114754,0.093442623,0.021311475,0.28314799,0.671086399,0.73932441,0.90437361,0.051089406,68,1331,129,79809.12888,0.3708,34141
0.1015625,0.128700658,0.006990132,0.115542763,0.209703947,0.045641447,0.020559211,0.034128289,0.082236842,0.094161184,0.131167763,0.006167763,0.193756035,0.693273254,0.600278552,0.789354106,0.102631579,195,1900,649,54171.97605,0.3928,20222
0.098662812,0.036863029,0.041561258,0.157209975,0.160823997,0.099024214,0.064329599,0.043368269,0.104083845,0.022768341,0.091434767,0,0.123033904,0.668297798,0.67625523,0.905135754,0.053191489,105,1974,290,64818.13472,0.3055,22448
0.061334937,0.069753458,0.010823812,0.056524354,0.253156945,0.128683103,0.040288635,0.006013229,0.215273602,0.042693927,0.060733614,0,0.290855674,0.626882115,0.679554774,0.943813848,0.034233048,52,1519,99,103585.1372,0.3961,43327
0.029588766,0.085757272,0.043129388,0.112337011,0.265295888,0.074222668,0.05115346,0.017552658,0.156970913,0.016549649,0.10330993,0,0.202344232,0.674275139,0.86642269,0.969372873,0.029151943,33,1132,63,122845.553,0.3602,37971
0.03768595,0.042644628,0.037024793,0.126280992,0.175206612,0.154710744,0.05322314,0.02446281,0.109752066,0.037024793,0.133884298,0.009256198,0.118811881,0.702970297,0.896960712,0.973294723,0.024161074,36,1490,83,92088.76404,0.2432,25311
0.0237691,0.039898132,0,0.184210526,0.230050934,0.094227504,0.016977929,0.006791171,0.144312394,0.03820034,0.090831919,0.008488964,0.352580296,0.5658607,0.515943878,0.818624044,0.111441308,150,1346,261,55946.93423,0.3643,26258
0.019471488,0.016689847,0.018080668,0.16689847,0.248956885,0.172461752,0.040333797,0.044506259,0.022253129,0.079276773,0.051460362,0,0.23914969,0.703055802,0.501417323,0.956117021,0.043023723,107,2487,33,67272.5844,0.3598,37394
0.096559378,0.02108768,0.012208657,0.05826859,0.21809101,0.089345172,0.0427303,0.029966704,0.168701443,0.012208657,0.184239734,0,0.108531995,0.54391468,0.705882353,0.901901902,0.092118731,90,977,196,61476.07319,0.3351,21491
0.087562189,0.090547264,0,0.069651741,0.210945274,0.104477612,0.057711443,0,0.146268657,0.061691542,0.047761194,0,0.274230769,0.424615385,0.355072464,0.911151405,0.110294118,105,952,98,47006.30631,0.4209,25580
0.066190297,0.073335841,0.047386235,0.061677322,0.205340354,0.168484393,0.054155698,0.00300865,0.101165852,0.021812712,0.093644227,0.006769462,0.110738255,0.775167785,0.715367965,0.888406281,0.011594203,20,1725,334,92433.53774,0.3593,29257
0.110976104,0.027541515,0,0.05346294,0.195625759,0.082219522,0.087484812,0.026326448,0.119481571,0.068043742,0.148643175,0.00526529,0.307228916,0.644912985,0.570835496,0.956235476,0.063583815,99,1557,113,82416.66667,0.4452,32733
0.060310167,0.028431936,0.026134406,0.107696726,0.171740379,0.1809305,0.108271109,0.010051694,0.159965537,0.01349799,0.068925905,0.030155083,0.105887001,0.780323983,0.880506329,0.952667579,0.054848188,112,2042,173,117791.4715,0.3913,34753
0.04676259,0.037279267,0.050686723,0.158273381,0.193590582,0.083714846,0.082733813,0.026160889,0.092544147,0.054937868,0.102681491,0,0.028933809,0.612366231,0.924919094,0.909848259,0.08008817,109,1361,303,73066.69388,0.3868,30763
0.105329949,0.039763113,0.005922166,0.115059222,0.175126904,0.124365482,0.029187817,0,0.155245347,0.076988156,0.157783418,0,0.164398676,0.508642883,0.728850325,0.938467646,0.269985975,385,1426,155,34684.77113,0.4366,12676
0.065488264,0.038249783,0.051579252,0.159374094,0.162271805,0.168067227,0.058533758,0.037380469,0.14749348,0.042596349,0.056505361,0,0.025009769,0.792887847,0.861508132,0.947036224,0.046612206,97,2081,193,128524.3287,0.4412,42668
0.123113582,0.044479746,0.044479746,0.084988086,0.124702145,0.127084988,0.044479746,0,0.167593328,0.046068308,0.097696585,0.008737093,0.180147059,0.24877451,0.610837438,0.913642961,0.201376936,117,581,119,39783.70703,0.449,20310
0.134203169,0.035414725,0.019105312,0.064771668,0.207828518,0.100652377,0.062441752,0.020969245,0.135601118,0.042404473,0.135135135,0.003261883,0.137182203,0.423199153,0.707133917,0.920240137,0.20625,198,960,186,43295.1504,0.4217,15685
0.014014014,0.03003003,0.027027027,0.095095095,0.185185185,0.217217217,0.074074074,0.039039039,0.162162162,0,0.115115115,0.014014014,0.170563961,0.104539202,0.657894737,0.885638298,0.291989664,113,387,129,32179.51907,0.4277,18239
0.086899276,0.025016458,0,0.021724819,0.121132324,0.056616195,0.058591178,0.006583278,0.181698486,0.153390388,0.02764977,0.203423305,0.263874874,0.484359233,0.672916667,0.860623229,0.067514677,69,1022,246,51043.45442,0.349,18577
0.073217726,0.078612717,0.013102119,0.080924855,0.173410405,0.10982659,0.060115607,0.033911368,0.084393064,0.170712909,0.062813102,0.011560694,0.190270694,0.599450765,0.839659686,0.922502666,0.056689342,100,1764,218,88653.82752,0.3933,27336
0.064022486,0.031230481,0.004996877,0.056839475,0.337601499,0.08182386,0.087445347,0.003747658,0.131480325,0.144597127,0.029668957,0.015927545,0.134433134,0.67005967,0.803562074,0.88306674,0.087085601,176,2021,424,97761.84104,0.3906,31614
0.083333333,0.087923729,0.01200565,0.056850282,0.159251412,0.085451977,0.049081921,0.03460452,0.223163842,0.116878531,0.037782486,0.03319209,0.145867769,0.503305785,0.796387521,0.946524064,0.2069161,365,1764,160,61042.71892,0.3818,18062
0.109065156,0.036827195,0.017469311,0.041548631,0.15108593,0.192162417,0.021718602,0.007554297,0.193578848,0.050047214,0.107648725,0.015580737,0.247080803,0.46333489,0.622983871,0.906290116,0.129200896,173,1339,219,51462.59305,0.3144,17837
0.161639598,0.060711524,0.008507347,0.040989946,0.24361949,0.030162413,0.014694509,0.008507347,0.131090487,0.061871616,0.043696829,0.185614849,0.134915254,0.598644068,0.883352208,0.954595792,0.031548757,33,1046,123,72162.38245,0.2706,18576
0.038157895,0.086842105,0.022368421,0.046052632,0.29122807,0.105263158,0.061842105,0.007894737,0.085087719,0.105701754,0.086842105,0.01622807,0.065072303,0.577864294,0.681424447,0.972696246,0.128164557,162,1264,64,56015.70494,0.3833,18557
0.127455919,0.057934509,0.00906801,0.021662469,0.132493703,0.090680101,0.035264484,0.081108312,0.177329975,0.075062972,0.094206549,0.04836272,0.105209914,0.411734952,0.678132678,0.934997645,0.22212766,261,1175,138,40388.69418,0.4547,14140
0.003665445,0.012329224,0.027657448,0.069976674,0.409196934,0.116627791,0.013662113,0.027324225,0.101299567,0.036654449,0.173275575,0.004331889,0.225042301,0.02605753,0.220779221,0.868847713,0.352033661,251,713,453,35277.9476,0.4667,15840
0.035912625,0.02961866,0.048870789,0.044057756,0.258052573,0.119215106,0.07071455,0.004072566,0.163272862,0.042576823,0.121436505,0.018511662,0.140520446,0.444609665,0.79180602,0.968100358,0.263671875,270,1024,89,50658.04498,0.4631,21226
0.013292434,0.050102249,0.065439673,0.073619632,0.175869121,0.180981595,0.18404908,0.016359918,0.102249489,0.028629857,0.085889571,0,0.063235294,0.825,0.786096257,0.949514563,0.028138528,13,462,52,112783.8305,0.3242,40215
0.143727162,0.020706456,0.043848965,0.03227771,0.239342266,0.144336175,0.03410475,0,0.044457978,0.032886724,0.170523752,0,0.074239714,0.493738819,0.663043478,0.960795787,0.284541724,208,731,67,50897.48792,0.4054,15535
0.049141221,0.040076336,0.003816794,0.076335878,0.192748092,0.16889313,0.099236641,0.002385496,0.140744275,0.039122137,0.153148855,0.01240458,0.067443286,0.538320049,0.887243736,0.882154882,0.308474576,364,1180,280,68977.44905,0.5425,20961
0.039548023,0.04519774,0,0.012429379,0.262146893,0.062146893,0.036158192,0.007909605,0.072316384,0.024858757,0.387570621,0.010169492,0.156560088,0.48401323,0.116173121,0.694117647,0.462171053,281,608,390,40126.79739,0.5487,9310
0.112149533,0.028037383,0,0,0.158878505,0.205607477,0.14953271,0.074766355,0.070093458,0.102803738,0.070093458,0,0.345559846,0.117760618,0.262295082,0.87704918,0.688976378,175,254,30,20231.85841,0.6299,6647
0.065762433,0.042334566,0.01972873,0.085491163,0.264282778,0.083847102,0.032059186,0.028360049,0.126592684,0.025893958,0.186600904,0.006165228,0.28368489,0.239345674,0.485611511,0.959763314,0.378757515,189,499,102,53151.32212,0.4646,23184
0.083775186,0.032343584,0.04135737,0.083244963,0.220572641,0.16330859,0.036055143,0.015376458,0.069459173,0.058854719,0.136267232,0.01378579,0.034883721,0.456072351,0.47733711,0.929064039,0.123680241,82,663,144,50909.83936,0.4337,22459
0.030167264,0.034946237,0.025985663,0.080943847,0.29390681,0.275388292,0.096774194,0.003584229,0.044802867,0.028375149,0.061827957,0,0.026661198,0.878589007,0.735294118,0.94389625,0.007186291,13,1809,199,133801.5592,0.355,48715
0,0.025949954,0.044485635,0.03429101,0.354958295,0.08897127,0.012048193,0.050973123,0.143651529,0.020389249,0.199258573,0.010194625,0.263969171,0.186897881,0.793814433,0.832561728,0.147540984,18,122,217,85426.17801,0.5757,13175
0.029161883,0.033065442,0.033295063,0.056946039,0.198392652,0.134557979,0.081056257,0.016991963,0.10195178,0.033295063,0.218140069,0,0.148291069,0.10584344,0.640625,0.97058168,0.197943445,154,778,132,44111.32686,0.4536,23499
0.01647001,0.032202557,0.016961652,0.050147493,0.178220256,0.225663717,0.063176008,0.010816126,0.131760079,0.065142576,0.140855457,0.013765978,0.062237762,0.313286713,0.649553571,0.898211526,0.203629032,202,992,461,47813.23639,0.4543,21426
0.025928896,0.010157712,0.019780807,0.046511628,0.285485164,0.095963646,0.016573109,0.022988506,0.133921411,0.022988506,0.294573643,0,0.04735062,0.349492672,0.716129032,0.863772801,0.054901961,14,255,590,79209.11243,0.4703,11059
0.058350101,0,0.007645875,0.077263581,0.315895372,0.140040241,0.056740443,0.013682093,0.120724346,0.016096579,0.146076459,0.008450704,0.171386719,0.069335938,0.697183099,0.909257226,0.441260745,154,349,248,26424.04243,0.4943,11209
0.069759079,0,0,0.038834951,0.197770586,0.163969795,0.053937433,0.025530385,0.153541891,0.02121539,0.20819849,0.00503416,0.126893939,0.164393939,0.711981567,0.901750973,0.423033067,371,877,303,38289.11063,0.4926,18652
0.018587361,0.027881041,0.019826518,0.119578686,0.172862454,0.09417596,0.035315985,0.008674102,0.149318463,0.040892193,0.293680297,0,0.208176888,0.045473509,0.862385321,0.894678492,0.419080068,246,587,190,29169.81033,0.553,16830
0.068100358,0.07646356,0.033452808,0.064516129,0.21385902,0.107526882,0.17921147,0.02688172,0.089008363,0.069892473,0.045400239,0.008363202,0.112737921,0.778916545,0.853383459,0.939393939,0.040877368,41,1003,108,116675.5776,0.3861,35530
0.037481259,0.032983508,0.002998501,0.036731634,0.247376312,0.112443778,0.020989505,0.014242879,0.196401799,0.054722639,0.203898051,0,0.045207957,0.314647378,0.545977011,0.894701543,0.222222222,118,531,157,36218.93939,0.4612,14573
0.029308324,0.026963658,0.048065651,0.046893318,0.266119578,0.134818288,0.154747948,0.016412661,0.125439625,0.031652989,0.092614302,0,0.119444444,0.320833333,0.779220779,0.908413206,0.140893471,41,291,86,67566.71924,0.4402,28466
0.077996511,0.013456267,0.012957887,0.065287815,0.219038126,0.100922003,0.036381759,0.010964366,0.147769748,0.053825069,0.218290556,0.002990282,0.025607639,0.53515625,0.715328467,0.915165336,0.059125964,69,1167,372,68743.78619,0.4205,27076
0.060936789,0.054115507,0.025011369,0.079126876,0.178262847,0.150522965,0.070941337,0.024101864,0.134151887,0.038653934,0.168713051,0,0.108748481,0.671324423,0.726696833,0.938941076,0.037924152,38,1002,143,78036.60532,0.3571,30709
0.074906367,0.017062006,0.025801082,0.076154806,0.194340408,0.166458593,0.054099043,0.033291719,0.199334166,0.042446941,0.079067832,0.004577611,0.107247796,0.42115573,0.746511628,0.934292379,0.206131078,195,946,169,62750.79539,0.4469,26218
0.027828191,0.064125832,0.028433152,0.067755596,0.208106473,0.192377495,0.061101028,0.063520871,0.129461585,0.024198427,0.113732607,0,0.106134969,0.51595092,0.749108205,0.93601359,0,0,700,113,69702.88264,0.3658,32311
0.028591353,0.012552301,0.027196653,0.034867503,0.184797768,0.139470014,0.006276151,0.056485356,0.210599721,0.069037657,0.131799163,0.005578801,0.185452163,0.069462647,0.924528302,0.918053777,0.188349515,97,515,128,37277.47385,0.3898,17193
0.012048193,0.048753152,0.02633791,0.091061922,0.215746708,0.121042309,0.056318296,0.017932194,0.181563463,0.009526478,0.160829364,0.017371813,0.093632959,0.444028298,0.653233365,0.943181818,0.088428975,94,1063,215,61855.64738,0.4316,25337
0.003707929,0.043069025,0,0.06103822,0.243011979,0.177124929,0.040501997,0.014831717,0.137763833,0.051625784,0.185396463,0,0.097915847,0.412111679,0.689885496,0.95039306,0.048951049,70,1430,183,80642.45859,0.4315,31553
0.013782542,0.062276672,0.012251149,0.076059214,0.215926493,0.225114855,0.064828994,0.060745278,0.163859112,0.028075549,0.070444104,0.006636039,0.151121076,0.46367713,0.422630561,0.882035119,0.084245077,77,914,262,51658.10882,0.4001,24068
0.030066815,0.067928731,0.026169265,0.051781737,0.277839644,0.184298441,0.094097996,0.017817372,0.084632517,0.033964365,0.090757238,0.003340757,0.11663216,0.505866115,0.844474761,0.952279958,0.2128,133,625,90,55128.35938,0.3611,23474
0.028060523,0.009353508,0.008528198,0.128473177,0.175790922,0.143603851,0.060522696,0.017606602,0.148555708,0.028335626,0.202200825,0.009903714,0.157188498,0.206389776,0.60371517,0.914005532,0.204605846,231,1129,342,46504.47309,0.4203,20375
0.010366275,0.057360055,0.022805805,0.051831375,0.242570836,0.0967519,0.090532135,0.010366275,0.183828611,0.017277125,0.178991016,0.00276434,0.088908451,0.478873239,0.768382353,0.955115512,0.063439065,38,599,68,61155.2657,0.366,27752
0.038700947,0.021921516,0.01488498,0.12368065,0.251150203,0.090392422,0.040324763,0.030852503,0.129905277,0.049526387,0.159945873,0.004871448,0.068903963,0.516601214,0.769177609,0.925137707,0.03870076,56,1447,299,83287.92178,0.3602,36738
0.017575758,0.018181818,0.045454545,0.098787879,0.193333333,0.139393939,0.186666667,0.016969697,0.107878788,0.057575758,0.073939394,0,0.123076923,0.555244755,0.758186398,0.964912281,0.017281106,15,868,60,107448.7241,0.3811,40935
0.059773829,0.021001616,0.019386107,0.096122779,0.316639742,0.131663974,0.137318255,0.046849758,0.049273021,0.03634895,0.049273021,0.01453958,0.03649635,0.927007299,0.673228346,0.975571316,0.007598784,5,658,31,171259.4697,0.4169,58963
0.014350453,0.03021148,0.010574018,0.072507553,0.29305136,0.13897281,0.122356495,0.031722054,0.149546828,0.051359517,0.061178248,0.002265861,0.143141153,0.444333996,0.751677852,0.950466619,0.088846881,47,529,69,70207.5406,0.3453,27619
